base_route_proxy_id,customer_configuration_id,customer_count,vehicle_count,seed,route_index,depot_candidate_id,eligible_depot_candidate_count,selected_depot_count,customer_count_on_route,haversine_distance_km,road_adjusted_distance_km,network_distance_km,route_proxy_distance_km,route_total_demand_kg,service_time_total_min,route_generation_method,route_proxy_limitation
C025_V01_S001_R01,C025_S001,25,1,1,1,DEP_022,440,1,25,143.96244234921434,179.95305293651793,,179.95305293651793,464.0,254.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S022_R02,C100_S022,100,3,22,2,DEP_438,440,1,36,97.96696109587789,122.45870136984736,,122.45870136984736,717.0,357.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S022_R03,C100_S022,100,3,22,3,DEP_438,440,1,22,160.31190603820613,200.38988254775768,,200.38988254775768,435.0,218.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S022_R01,C100_S022,100,5,22,1,DEP_438,440,1,24,90.38180027019153,112.97725033773942,,112.97725033773942,449.0,222.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S022_R02,C100_S022,100,5,22,2,DEP_438,440,1,22,102.70749690568476,128.38437113210597,,128.38437113210597,457.0,214.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S022_R03,C100_S022,100,5,22,3,DEP_438,440,1,24,68.18068980731383,85.22586225914227,,85.22586225914227,461.0,233.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S022_R04,C100_S022,100,5,22,4,DEP_438,440,1,9,106.1825006268607,132.72812578357588,,132.72812578357588,151.0,85.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S022_R05,C100_S022,100,5,22,5,DEP_438,440,1,21,62.700037675632615,78.37504709454078,,78.37504709454078,417.0,226.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S023_R01,C100_S023,100,1,23,1,DEP_438,440,1,100,324.33819654214466,405.42274567768084,,405.42274567768084,1818.0,988.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S023_R01,C100_S023,100,3,23,1,DEP_438,440,1,30,99.40980418507597,124.26225523134497,,124.26225523134497,522.0,300.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S023_R02,C100_S023,100,3,23,2,DEP_438,440,1,22,140.10243457915973,175.12804322394967,,175.12804322394967,393.0,218.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S023_R03,C100_S023,100,3,23,3,DEP_438,440,1,48,117.96647752962511,147.45809691203138,,147.45809691203138,903.0,470.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S023_R01,C100_S023,100,5,23,1,DEP_438,440,1,21,61.87226979280503,77.34033724100628,,77.34033724100628,429.0,194.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S023_R02,C100_S023,100,5,23,2,DEP_438,440,1,14,90.20751453150979,112.75939316438723,,112.75939316438723,228.0,143.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S023_R03,C100_S023,100,5,23,3,DEP_438,440,1,28,64.28212036686152,80.3526504585769,,80.3526504585769,480.0,286.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S023_R04,C100_S023,100,5,23,4,DEP_438,440,1,29,97.89426580224603,122.36783225280753,,122.36783225280753,516.0,290.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S023_R05,C100_S023,100,5,23,5,DEP_438,440,1,8,94.72009006491734,118.40011258114669,,118.40011258114669,165.0,75.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S024_R01,C100_S024,100,1,24,1,DEP_438,440,1,100,392.43777394536266,490.5472174317033,,490.5472174317033,1845.0,958.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S024_R01,C100_S024,100,3,24,1,DEP_438,440,1,39,118.59723021222139,148.24653776527674,,148.24653776527674,766.0,346.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S024_R02,C100_S024,100,3,24,2,DEP_438,440,1,39,135.79387290257102,169.74234112821378,,169.74234112821378,715.0,374.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S024_R03,C100_S024,100,3,24,3,DEP_438,440,1,22,147.62096290487028,184.52620363108787,,184.52620363108787,364.0,238.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S024_R01,C100_S024,100,5,24,1,DEP_438,440,1,19,55.189664999777435,68.9870812497218,,68.9870812497218,379.0,183.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S024_R02,C100_S024,100,5,24,2,DEP_438,440,1,21,60.70960798977203,75.88700998721504,,75.88700998721504,374.0,202.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S024_R03,C100_S024,100,5,24,3,DEP_438,440,1,14,54.21749350663777,67.77186688329722,,67.77186688329722,222.0,126.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S024_R04,C100_S024,100,5,24,4,DEP_438,440,1,17,119.33367639438057,149.1670954929757,,149.1670954929757,281.0,180.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S024_R05,C100_S024,100,5,24,5,DEP_438,440,1,29,99.36212043626975,124.20265054533718,,124.20265054533718,589.0,267.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S025_R01,C100_S025,100,1,25,1,DEP_022,440,1,100,326.13629182794364,407.6703647849296,,407.6703647849296,1766.0,1005.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S025_R01,C100_S025,100,3,25,1,DEP_022,440,1,22,134.7101926894078,168.38774086175974,,168.38774086175974,402.0,219.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S025_R02,C100_S025,100,3,25,2,DEP_022,440,1,33,114.17999976783699,142.72499970979624,,142.72499970979624,534.0,332.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S025_R03,C100_S025,100,3,25,3,DEP_022,440,1,45,117.48131591015454,146.85164488769317,,146.85164488769317,830.0,454.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S025_R01,C100_S025,100,5,25,1,DEP_022,440,1,20,50.47229009537144,63.090362619214304,,63.090362619214304,298.0,189.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S025_R02,C100_S025,100,5,25,2,DEP_022,440,1,17,102.33913688052222,127.92392110065278,,127.92392110065278,327.0,179.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S025_R03,C100_S025,100,5,25,3,DEP_022,440,1,38,109.86530792536873,137.33163490671092,,137.33163490671092,716.0,391.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S025_R04,C100_S025,100,5,25,4,DEP_022,440,1,5,48.355727253582714,60.44465906697839,,60.44465906697839,75.0,40.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S025_R05,C100_S025,100,5,25,5,DEP_022,440,1,20,82.97455053825598,103.71818817281998,,103.71818817281998,350.0,206.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S026_R01,C100_S026,100,1,26,1,DEP_022,440,1,100,329.4356827377088,411.794603422136,,411.794603422136,1698.0,1018.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S026_R01,C100_S026,100,3,26,1,DEP_022,440,1,48,129.8277592175697,162.28469902196213,,162.28469902196213,852.0,467.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S026_R02,C100_S026,100,3,26,2,DEP_022,440,1,28,132.03306296594394,165.04132870742993,,165.04132870742993,441.0,309.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S026_R03,C100_S026,100,3,26,3,DEP_022,440,1,24,93.86562241251977,117.33202801564971,,117.33202801564971,405.0,242.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S026_R01,C100_S026,100,5,26,1,DEP_022,440,1,9,100.33177636952553,125.41472046190691,,125.41472046190691,156.0,105.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S026_R02,C100_S026,100,5,26,2,DEP_022,440,1,23,65.39005375037272,81.7375671879659,,81.7375671879659,438.0,217.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S026_R03,C100_S026,100,5,26,3,DEP_022,440,1,20,79.89908737063497,99.87385921329371,,99.87385921329371,295.0,210.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S026_R04,C100_S026,100,5,26,4,DEP_022,440,1,24,93.86562241251977,117.33202801564971,,117.33202801564971,405.0,242.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S026_R05,C100_S026,100,5,26,5,DEP_022,440,1,24,60.78636360045666,75.98295450057083,,75.98295450057083,404.0,244.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S027_R01,C100_S027,100,1,27,1,DEP_438,440,1,100,360.9547346247332,451.1934182809165,,451.1934182809165,1668.0,1009.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S027_R01,C100_S027,100,3,27,1,DEP_438,440,1,15,131.56195108738171,164.45243885922713,,164.45243885922713,199.0,130.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S027_R02,C100_S027,100,3,27,2,DEP_438,440,1,53,160.09615656448955,200.12019570561193,,200.12019570561193,915.0,546.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S027_R03,C100_S027,100,3,27,3,DEP_438,440,1,32,120.4531755742589,150.56646946782362,,150.56646946782362,554.0,333.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S027_R01,C100_S027,100,5,27,1,DEP_438,440,1,20,83.62178265644444,104.52722832055555,,104.52722832055555,348.0,212.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S027_R02,C100_S027,100,5,27,2,DEP_438,440,1,13,126.91212542354398,158.64015677943,,158.64015677943,163.0,110.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S027_R03,C100_S027,100,5,27,3,DEP_438,440,1,22,82.92463676872939,103.65579596091173,,103.65579596091173,389.0,218.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S027_R04,C100_S027,100,5,27,4,DEP_438,440,1,22,70.60070352330538,88.25087940413172,,88.25087940413172,381.0,219.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S027_R05,C100_S027,100,5,27,5,DEP_438,440,1,23,60.596748737599626,75.74593592199953,,75.74593592199953,387.0,250.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S028_R01,C100_S028,100,1,28,1,DEP_438,440,1,100,376.84888246618925,471.06110308273657,,471.06110308273657,1741.0,1009.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S028_R01,C100_S028,100,3,28,1,DEP_438,440,1,22,146.7834377080103,183.47929713501287,,183.47929713501287,402.0,215.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S028_R02,C100_S028,100,3,28,2,DEP_438,440,1,28,96.61099767040919,120.76374708801148,,120.76374708801148,428.0,276.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S028_R03,C100_S028,100,3,28,3,DEP_438,440,1,50,135.59193638961116,169.48992048701396,,169.48992048701396,911.0,518.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S028_R01,C100_S028,100,5,28,1,DEP_438,440,1,27,88.38862338982268,110.48577923727835,,110.48577923727835,422.0,269.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S028_R02,C100_S028,100,5,28,2,DEP_438,440,1,8,102.21804633239773,127.77255791549717,,127.77255791549717,144.0,70.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S028_R03,C100_S028,100,5,28,3,DEP_438,440,1,30,74.80068701687813,93.50085877109765,,93.50085877109765,581.0,319.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S028_R04,C100_S028,100,5,28,4,DEP_438,440,1,21,78.46969239923419,98.08711549904274,,98.08711549904274,336.0,206.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S028_R05,C100_S028,100,5,28,5,DEP_438,440,1,14,99.10213048387163,123.87766310483954,,123.87766310483954,258.0,145.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V01_S029_R01,C100_S029,100,1,29,1,DEP_022,440,1,100,333.48239788510784,416.8529973563848,,416.8529973563848,1806.0,1019.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S029_R01,C100_S029,100,3,29,1,DEP_022,440,1,27,110.24226304904431,137.8028288113054,,137.8028288113054,487.0,276.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S029_R02,C100_S029,100,3,29,2,DEP_022,440,1,32,148.77024320851956,185.96280401064945,,185.96280401064945,574.0,309.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V03_S029_R03,C100_S029,100,3,29,3,DEP_022,440,1,41,124.26530599767469,155.33163249709335,,155.33163249709335,745.0,434.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S029_R01,C100_S029,100,5,29,1,DEP_022,440,1,17,46.47937342590282,58.09921678237853,,58.09921678237853,301.0,186.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
C100_V05_S029_R02,C100_S029,100,5,29,2,DEP_022,440,1,21,79.76629801789359,99.70787252236698,,99.70787252236698,345.0,208.0,KMeans assignment plus nearest-neighbor visit-order proxy,Not an EVRP optimum; not time-window/SOC optimized; not a road-network path.
