name,file,schema,data_type,semantic_meaning,unit,provenance,cardinality,non_null_distinct,null_count,null_rate,uniqueness,current_use
coordinate_source_url,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
coordinate_source_hash,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
mapped_edge_id,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,routing endpoint mapped directed edge; fixture-scoped,identifier,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
edge_offset_m,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=float,endpoint distance along mapped directed edge; fixture-scoped,m,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
mapping_distance_m,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=float,legacy endpoint projection/mapping distance; method manifest-scoped,m,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
network_hash,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source metadata / reference / state; retain verbatim,metadata,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
delivery_class_access,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=boolean,source column delivery_class_access; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
depot_reachability,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=boolean,source column depot_reachability; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
fixture_customer_reachability,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=boolean,source column fixture_customer_reachability; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
ecanters_compatibility,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column ecanters_compatibility; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
adopted,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=boolean,source column adopted; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
limitation,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column limitation; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
external_operator_access,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source column external_operator_access; detailed operational semantics NOT_ESTABLISHED; no promotion to request/event evidence,source unit column if present; otherwise NOT_ESTABLISHED,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
external_operator_access_classification,reproducibility/outputs/traffic_simulation/demand/evrp_r11_charging/20260909_r11_ota_primary_station_revision_model_access/station_catalog.csv,station_id;station_name;address;latitude;longitude;operator;source_urls;retrieval_date;operational_status;public_access;connector_type;rated_power_kw;ports;usage_hours;max_session_duration_min;source_classification;coordinate_classification;coordinate_source_url;coordinate_source_hash;mapped_edge_id;edge_offset_m;mapping_distance_m;network_hash;delivery_class_access;depot_reachability;fixture_customer_reachability;ecanters_compatibility;adopted;limitation;external_operator_access;external_operator_access_classification;external_operator_access_reason,CSV UTF-8 text; logical=string,source classification label; does not upgrade synthetic input to observation,category,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE; source byte hash in INSPECTED_FILES.csv; no generator reproduction claim,1,1,0,0.0,UNIQUE_NON_NULL,HISTORICAL_FIXTURE_OR_ROUTING_EVIDENCE_CONDITIONAL_REUSE
